	BaseGeneMean	is_outlier	outlier_ratio	gene_mean	prog_gene	prog_genemean	group1_DEratio	group1_genemean	group2_DEratio	group2_genemean	group3_DEratio	group3_genemean	group4_DEratio	group4_genemean	group5_DEratio	group5_genemean	group6_DEratio	group6_genemean
Gene1034	0.020373882697348928	False	1.0	0.020373882697348928	False	0.020373882697348928	9.433298769945315	0.1921929225879118	1.0	0.020373882697348928	1.0	0.020373882697348928	1.0	0.020373882697348928	1.0	0.020373882697348928	1.0	0.020373882697348928
Gene1035	0.09663935706046835	False	1.0	0.09663935706046835	False	0.09663935706046835	1.0	0.09663935706046835	1.0	0.09663935706046835	1.0	0.09663935706046835	1.0	0.09663935706046835	1.0	0.09663935706046835	1.0	0.09663935706046835
Gene1036	0.01810252123514268	False	1.0	0.01810252123514268	False	0.01810252123514268	1.0	0.01810252123514268	1.0	0.01810252123514268	1.0	0.01810252123514268	1.0	0.01810252123514268	1.0	0.01810252123514268	1.0	0.01810252123514268
Gene1037	0.021230619083200668	False	1.0	0.021230619083200668	False	0.021230619083200668	1.0	0.021230619083200668	1.0	0.021230619083200668	1.0	0.021230619083200668	1.0	0.021230619083200668	1.0	0.021230619083200668	1.0	0.021230619083200668
Gene1038	3.597326367917498e-07	False	1.0	3.597326367917498e-07	False	3.597326367917498e-07	1.0	3.597326367917498e-07	2.352139766118124	8.461414401684023e-07	1.0	3.597326367917498e-07	1.0	3.597326367917498e-07	1.0	3.597326367917498e-07	1.0	3.597326367917498e-07
Gene1039	0.07050083007872089	False	1.0	0.07050083007872089	False	0.07050083007872089	1.0	0.07050083007872089	11.892683286109737	0.8384440435340665	1.0	0.07050083007872089	1.0	0.07050083007872089	1.0	0.07050083007872089	1.0	0.07050083007872089
Gene1040	0.15799207872933457	False	1.0	0.15799207872933457	False	0.15799207872933457	1.0	0.15799207872933457	1.0	0.15799207872933457	1.0	0.15799207872933457	1.0	0.15799207872933457	1.0	0.15799207872933457	1.0	0.15799207872933457
Gene1041	0.06807844921651969	False	1.0	0.06807844921651969	False	0.06807844921651969	1.0	0.06807844921651969	1.0	0.06807844921651969	1.0	0.06807844921651969	1.0	0.06807844921651969	1.0	0.06807844921651969	1.0	0.06807844921651969
Gene1042	0.0001509138577980573	False	1.0	0.0001509138577980573	False	0.0001509138577980573	1.0	0.0001509138577980573	1.0	0.0001509138577980573	1.0	0.0001509138577980573	1.0	0.0001509138577980573	1.0	0.0001509138577980573	1.0	0.0001509138577980573
Gene1043	0.003524636922031959	False	1.0	0.003524636922031959	False	0.003524636922031959	1.0	0.003524636922031959	1.0	0.003524636922031959	1.0	0.003524636922031959	1.0	0.003524636922031959	1.0	0.003524636922031959	1.0	0.003524636922031959
Gene1044	0.0013098830472927875	False	1.0	0.0013098830472927875	False	0.0013098830472927875	9.9934389054471	0.013090236206401346	1.977481184944305	0.0025902690804989986	1.0	0.0013098830472927875	1.0	0.0013098830472927875	1.0	0.0013098830472927875	1.0	0.0013098830472927875
Gene1045	4.546454943654738e-05	False	1.0	4.546454943654738e-05	False	4.546454943654738e-05	1.0	4.546454943654738e-05	1.0	4.546454943654738e-05	1.0	4.546454943654738e-05	1.0	4.546454943654738e-05	1.0	4.546454943654738e-05	15.490654396113667	0.0007042756225965798
Gene1046	0.001680070399145227	False	1.0	0.001680070399145227	False	0.001680070399145227	1.0	0.001680070399145227	1.0	0.001680070399145227	1.6631212350817632	0.002794160757250721	1.0	0.001680070399145227	1.0	0.001680070399145227	1.0	0.001680070399145227
Gene1047	0.010359863668396536	False	1.0	0.010359863668396536	False	0.010359863668396536	1.0	0.010359863668396536	1.0	0.010359863668396536	1.0	0.010359863668396536	1.0	0.010359863668396536	1.0	0.010359863668396536	1.0	0.010359863668396536
Gene1048	0.32633615940879224	False	1.0	0.32633615940879224	False	0.32633615940879224	1.0	0.32633615940879224	1.0	0.32633615940879224	1.0	0.32633615940879224	1.0	0.32633615940879224	1.0	0.32633615940879224	1.0	0.32633615940879224
Gene1049	0.17432943009365456	False	1.0	0.17432943009365456	False	0.17432943009365456	1.0	0.17432943009365456	1.0	0.17432943009365456	1.0	0.17432943009365456	1.0	0.17432943009365456	1.0	0.17432943009365456	1.0	0.17432943009365456
Gene1050	0.04027482734903225	False	1.0	0.04027482734903225	False	0.04027482734903225	1.0	0.04027482734903225	1.0	0.04027482734903225	1.0	0.04027482734903225	1.0	0.04027482734903225	1.0	0.04027482734903225	1.0	0.04027482734903225
Gene1051	0.016343081773504225	False	1.0	0.016343081773504225	False	0.016343081773504225	1.0	0.016343081773504225	4.258013094144048	0.06958905619024792	1.0	0.016343081773504225	1.0	0.016343081773504225	1.0	0.016343081773504225	1.0	0.016343081773504225
Gene1052	0.02180773574832301	False	1.0	0.02180773574832301	False	0.02180773574832301	1.0	0.02180773574832301	1.0	0.02180773574832301	1.0	0.02180773574832301	1.0	0.02180773574832301	1.0	0.02180773574832301	1.0	0.02180773574832301
Gene1053	0.07243679418774751	False	1.0	0.07243679418774751	False	0.07243679418774751	1.0	0.07243679418774751	1.0	0.07243679418774751	36.89470672926607	2.6725342779651493	1.0	0.07243679418774751	1.8112996892595818	0.13120474280322736	1.0	0.07243679418774751
Gene1054	0.016480876168636364	False	1.0	0.016480876168636364	False	0.016480876168636364	1.0	0.016480876168636364	1.0	0.016480876168636364	1.0	0.016480876168636364	1.0	0.016480876168636364	1.0	0.016480876168636364	1.0	0.016480876168636364
Gene1055	0.11025436522173426	False	1.0	0.11025436522173426	False	0.11025436522173426	1.0	0.11025436522173426	1.0	0.11025436522173426	1.0	0.11025436522173426	1.0	0.11025436522173426	1.0	0.11025436522173426	1.0	0.11025436522173426
Gene1056	0.011976705697973336	False	1.0	0.011976705697973336	False	0.011976705697973336	1.0	0.011976705697973336	1.0	0.011976705697973336	1.0	0.011976705697973336	1.0	0.011976705697973336	1.0	0.011976705697973336	1.0	0.011976705697973336
Gene1057	0.03457098042624695	False	1.0	0.03457098042624695	False	0.03457098042624695	1.0	0.03457098042624695	1.0	0.03457098042624695	1.0	0.03457098042624695	1.0	0.03457098042624695	1.0	0.03457098042624695	1.0	0.03457098042624695
Gene1058	0.02804524466140129	False	1.0	0.02804524466140129	False	0.02804524466140129	1.0	0.02804524466140129	1.0	0.02804524466140129	1.0	0.02804524466140129	1.0	0.02804524466140129	1.0	0.02804524466140129	1.0	0.02804524466140129
Gene1059	0.07584965892995185	False	1.0	0.07584965892995185	False	0.07584965892995185	1.0	0.07584965892995185	1.0	0.07584965892995185	1.0	0.07584965892995185	1.0	0.07584965892995185	1.0	0.07584965892995185	1.0	0.07584965892995185
Gene1060	0.24873526573591306	False	1.0	0.24873526573591306	False	0.24873526573591306	1.0	0.24873526573591306	1.0	0.24873526573591306	1.0	0.24873526573591306	1.0	0.24873526573591306	1.0	0.24873526573591306	1.0	0.24873526573591306
Gene1061	0.008818596254444096	False	1.0	0.008818596254444096	False	0.008818596254444096	1.0	0.008818596254444096	1.0	0.008818596254444096	1.3658468295599975	0.012044851735302137	1.0	0.008818596254444096	1.0	0.008818596254444096	1.0	0.008818596254444096
Gene1062	0.0158034420334544	False	1.0	0.0158034420334544	False	0.0158034420334544	1.0	0.0158034420334544	1.0	0.0158034420334544	1.0	0.0158034420334544	1.0	0.0158034420334544	1.0	0.0158034420334544	1.0	0.0158034420334544
Gene1063	0.015928848854301434	False	1.0	0.015928848854301434	False	0.015928848854301434	1.0	0.015928848854301434	1.0	0.015928848854301434	1.0	0.015928848854301434	1.0	0.015928848854301434	1.0	0.015928848854301434	1.0	0.015928848854301434
Gene1064	0.0006481519938067756	False	1.0	0.0006481519938067756	False	0.0006481519938067756	1.0	0.0006481519938067756	1.0	0.0006481519938067756	1.0	0.0006481519938067756	1.0	0.0006481519938067756	1.0	0.0006481519938067756	1.0	0.0006481519938067756
Gene1065	1.5873276522360784e-05	False	1.0	1.5873276522360784e-05	False	1.5873276522360784e-05	1.0	1.5873276522360784e-05	1.0	1.5873276522360784e-05	1.0	1.5873276522360784e-05	1.0	1.5873276522360784e-05	1.0	1.5873276522360784e-05	1.0	1.5873276522360784e-05
Gene1066	0.002315246535977719	False	1.0	0.002315246535977719	False	0.002315246535977719	1.0	0.002315246535977719	1.0	0.002315246535977719	16.349723645134716	0.03785364103359116	1.2870914110990714	0.0029799339310337997	1.0	0.002315246535977719	1.0	0.002315246535977719
Gene1067	0.024535182121443972	False	1.0	0.024535182121443972	False	0.024535182121443972	1.0	0.024535182121443972	1.0	0.024535182121443972	1.0	0.024535182121443972	1.0	0.024535182121443972	1.0	0.024535182121443972	1.0	0.024535182121443972
Gene1068	0.05593067147996402	False	1.0	0.05593067147996402	False	0.05593067147996402	1.0	0.05593067147996402	1.0	0.05593067147996402	1.0	0.05593067147996402	1.0	0.05593067147996402	1.0	0.05593067147996402	1.0	0.05593067147996402
Gene1069	0.11390440253709445	False	1.0	0.11390440253709445	False	0.11390440253709445	1.0	0.11390440253709445	1.0	0.11390440253709445	1.0	0.11390440253709445	1.0	0.11390440253709445	1.0	0.11390440253709445	1.0	0.11390440253709445
Gene1070	0.0033829915094565127	False	1.0	0.0033829915094565127	False	0.0033829915094565127	1.0	0.0033829915094565127	1.0	0.0033829915094565127	1.0	0.0033829915094565127	1.0	0.0033829915094565127	1.0	0.0033829915094565127	1.0	0.0033829915094565127
Gene1071	0.0834248038619646	False	1.0	0.0834248038619646	False	0.0834248038619646	1.0	0.0834248038619646	1.0	0.0834248038619646	1.0	0.0834248038619646	1.0	0.0834248038619646	1.0	0.0834248038619646	1.0	0.0834248038619646
Gene1072	0.05615867537188269	False	1.0	0.05615867537188269	False	0.05615867537188269	1.4543247493855096	0.08167295148603548	1.0	0.05615867537188269	1.0	0.05615867537188269	1.0	0.05615867537188269	1.0	0.05615867537188269	1.0	0.05615867537188269
Gene1073	0.0009713812003239949	False	1.0	0.0009713812003239949	False	0.0009713812003239949	1.0	0.0009713812003239949	1.0708239311807741	0.0010401782356060393	1.0	0.0009713812003239949	1.0	0.0009713812003239949	1.0	0.0009713812003239949	1.0	0.0009713812003239949
Gene1074	0.21837826261192975	False	1.0	0.21837826261192975	False	0.21837826261192975	1.3941110386557565	0.3044435465097569	1.0	0.21837826261192975	1.0	0.21837826261192975	1.0	0.21837826261192975	1.0	0.21837826261192975	1.0	0.21837826261192975
Gene1075	0.005772865620790168	False	1.0	0.005772865620790168	False	0.005772865620790168	1.0	0.005772865620790168	1.0	0.005772865620790168	1.0	0.005772865620790168	1.0	0.005772865620790168	1.0	0.005772865620790168	1.0	0.005772865620790168
Gene1076	0.00615672760405495	False	1.0	0.00615672760405495	False	0.00615672760405495	1.0	0.00615672760405495	1.0	0.00615672760405495	1.0	0.00615672760405495	1.0	0.00615672760405495	1.0	0.00615672760405495	1.0	0.00615672760405495
Gene1077	0.003177777627003921	False	1.0	0.003177777627003921	False	0.003177777627003921	1.0	0.003177777627003921	1.0	0.003177777627003921	1.0	0.003177777627003921	1.0	0.003177777627003921	1.0	0.003177777627003921	1.0	0.003177777627003921
Gene1078	0.0010444681868357927	False	1.0	0.0010444681868357927	False	0.0010444681868357927	1.0	0.0010444681868357927	1.0	0.0010444681868357927	1.0	0.0010444681868357927	1.0	0.0010444681868357927	1.0	0.0010444681868357927	1.0	0.0010444681868357927
Gene1079	0.014601571209513983	False	1.0	0.014601571209513983	False	0.014601571209513983	1.0	0.014601571209513983	1.0	0.014601571209513983	1.0	0.014601571209513983	1.0	0.014601571209513983	1.0	0.014601571209513983	1.0	0.014601571209513983
Gene1080	0.012813753901417804	False	1.0	0.012813753901417804	False	0.012813753901417804	1.0	0.012813753901417804	5.237945092606837	0.06711773936580309	1.0	0.012813753901417804	1.0	0.012813753901417804	1.0	0.012813753901417804	1.0	0.012813753901417804
Gene1081	0.0008933555691712561	False	1.0	0.0008933555691712561	False	0.0008933555691712561	1.0	0.0008933555691712561	1.0	0.0008933555691712561	1.0	0.0008933555691712561	1.0	0.0008933555691712561	1.0	0.0008933555691712561	1.0	0.0008933555691712561
Gene1082	0.020528004544637407	False	1.0	0.020528004544637407	False	0.020528004544637407	1.0	0.020528004544637407	1.0	0.020528004544637407	1.0	0.020528004544637407	1.0	0.020528004544637407	1.0	0.020528004544637407	1.0	0.020528004544637407
Gene1083	0.19223732297771076	False	1.0	0.19223732297771076	False	0.19223732297771076	1.0	0.19223732297771076	1.0	0.19223732297771076	1.0	0.19223732297771076	1.0	0.19223732297771076	1.0	0.19223732297771076	1.0	0.19223732297771076
Gene1084	0.4835892212595449	False	1.0	0.4835892212595449	False	0.4835892212595449	1.0	0.4835892212595449	1.0	0.4835892212595449	1.0	0.4835892212595449	1.0	0.4835892212595449	1.0	0.4835892212595449	1.0	0.4835892212595449
Gene1085	0.0018580461518542314	False	1.0	0.0018580461518542314	False	0.0018580461518542314	1.0	0.0018580461518542314	1.0	0.0018580461518542314	1.0	0.0018580461518542314	1.0	0.0018580461518542314	1.0	0.0018580461518542314	1.0	0.0018580461518542314
Gene1086	0.08348996248110985	False	1.0	0.08348996248110985	False	0.08348996248110985	1.0	0.08348996248110985	1.0	0.08348996248110985	1.0	0.08348996248110985	2.6313293338555455	0.21968958735904326	1.0	0.08348996248110985	1.0	0.08348996248110985
Gene1087	0.0005637112710014084	False	1.0	0.0005637112710014084	False	0.0005637112710014084	1.0	0.0005637112710014084	1.0	0.0005637112710014084	1.0	0.0005637112710014084	1.0	0.0005637112710014084	1.0	0.0005637112710014084	1.0	0.0005637112710014084
Gene1088	0.0051439466778331	False	1.0	0.0051439466778331	False	0.0051439466778331	1.0	0.0051439466778331	1.0	0.0051439466778331	1.0	0.0051439466778331	1.0	0.0051439466778331	1.0	0.0051439466778331	1.0	0.0051439466778331
Gene1089	0.07585406352375706	False	1.0	0.07585406352375706	False	0.07585406352375706	1.0	0.07585406352375706	1.0	0.07585406352375706	1.0	0.07585406352375706	1.0	0.07585406352375706	1.0	0.07585406352375706	1.0	0.07585406352375706
Gene1090	5.220900302462898e-05	False	1.0	5.220900302462898e-05	False	5.220900302462898e-05	1.0	5.220900302462898e-05	1.0	5.220900302462898e-05	1.0	5.220900302462898e-05	1.0	5.220900302462898e-05	1.0	5.220900302462898e-05	1.0	5.220900302462898e-05
Gene1091	0.2766624851403555	False	1.0	0.2766624851403555	False	0.2766624851403555	1.0	0.2766624851403555	1.0	0.2766624851403555	1.0	0.2766624851403555	1.0	0.2766624851403555	1.0	0.2766624851403555	13.68965304865252	3.7874134331494504
Gene1092	0.0008985347043484186	False	1.0	0.0008985347043484186	False	0.0008985347043484186	1.0	0.0008985347043484186	1.0	0.0008985347043484186	1.0	0.0008985347043484186	1.0	0.0008985347043484186	1.0	0.0008985347043484186	1.0	0.0008985347043484186
Gene1093	0.0025937739814818526	False	1.0	0.0025937739814818526	False	0.0025937739814818526	1.0	0.0025937739814818526	1.0	0.0025937739814818526	1.0	0.0025937739814818526	1.0	0.0025937739814818526	1.0	0.0025937739814818526	1.0	0.0025937739814818526
Gene1094	0.016720353801292963	False	1.0	0.016720353801292963	False	0.016720353801292963	1.0	0.016720353801292963	1.0	0.016720353801292963	1.0	0.016720353801292963	1.0	0.016720353801292963	1.0	0.016720353801292963	1.0	0.016720353801292963
Gene1095	0.012633690030775708	False	1.0	0.012633690030775708	False	0.012633690030775708	1.0	0.012633690030775708	1.0	0.012633690030775708	1.0	0.012633690030775708	1.0	0.012633690030775708	1.0	0.012633690030775708	1.0	0.012633690030775708
Gene1096	0.0026594568670683396	False	1.0	0.0026594568670683396	False	0.0026594568670683396	1.0	0.0026594568670683396	1.0	0.0026594568670683396	1.0	0.0026594568670683396	1.0	0.0026594568670683396	1.0	0.0026594568670683396	1.0	0.0026594568670683396
Gene1097	0.11687602439166413	False	1.0	0.11687602439166413	False	0.11687602439166413	1.0	0.11687602439166413	1.0	0.11687602439166413	1.0	0.11687602439166413	1.0	0.11687602439166413	1.0	0.11687602439166413	1.0	0.11687602439166413
Gene1098	0.0001142906771059439	False	1.0	0.0001142906771059439	False	0.0001142906771059439	1.0	0.0001142906771059439	1.0	0.0001142906771059439	1.0	0.0001142906771059439	1.0	0.0001142906771059439	1.0	0.0001142906771059439	1.0	0.0001142906771059439
Gene1099	0.0027761842568678834	False	1.0	0.0027761842568678834	False	0.0027761842568678834	6.961807512313324	0.019327260415028812	1.0	0.0027761842568678834	1.0	0.0027761842568678834	1.0	0.0027761842568678834	1.599371632231861	0.004440150346283183	1.0	0.0027761842568678834
Gene1100	0.10905684062906536	False	1.0	0.10905684062906536	False	0.10905684062906536	1.0	0.10905684062906536	1.0	0.10905684062906536	1.0	0.10905684062906536	1.0	0.10905684062906536	1.0	0.10905684062906536	1.0	0.10905684062906536
Gene1101	0.037691543804703874	False	1.0	0.037691543804703874	False	0.037691543804703874	1.0	0.037691543804703874	1.0	0.037691543804703874	1.0	0.037691543804703874	1.0	0.037691543804703874	1.0	0.037691543804703874	1.0	0.037691543804703874
Gene1102	0.08056533673340674	False	1.0	0.08056533673340674	False	0.08056533673340674	1.0	0.08056533673340674	1.0	0.08056533673340674	1.0	0.08056533673340674	1.0	0.08056533673340674	1.0	0.08056533673340674	1.0	0.08056533673340674
Gene1103	0.018535473275316246	False	1.0	0.018535473275316246	False	0.018535473275316246	1.0	0.018535473275316246	1.0	0.018535473275316246	1.0	0.018535473275316246	1.0	0.018535473275316246	1.0	0.018535473275316246	1.0	0.018535473275316246
Gene1104	0.0027937526641762587	False	1.0	0.0027937526641762587	False	0.0027937526641762587	1.0	0.0027937526641762587	1.0	0.0027937526641762587	1.0	0.0027937526641762587	1.0	0.0027937526641762587	1.0	0.0027937526641762587	1.0	0.0027937526641762587
Gene1105	0.16073232065210907	False	1.0	0.16073232065210907	False	0.16073232065210907	1.0	0.16073232065210907	1.0	0.16073232065210907	1.0	0.16073232065210907	1.0	0.16073232065210907	1.0	0.16073232065210907	1.0	0.16073232065210907
Gene1106	0.00029478866702052175	False	1.0	0.00029478866702052175	False	0.00029478866702052175	1.0	0.00029478866702052175	1.0	0.00029478866702052175	1.0	0.00029478866702052175	1.0	0.00029478866702052175	1.0	0.00029478866702052175	1.0	0.00029478866702052175
Gene1107	0.09202836236409748	False	1.0	0.09202836236409748	False	0.09202836236409748	1.0	0.09202836236409748	1.0	0.09202836236409748	1.0	0.09202836236409748	1.0	0.09202836236409748	1.0	0.09202836236409748	1.0	0.09202836236409748
Gene1108	0.0002344232271807902	False	1.0	0.0002344232271807902	False	0.0002344232271807902	1.0	0.0002344232271807902	1.0	0.0002344232271807902	1.0	0.0002344232271807902	1.0	0.0002344232271807902	1.0	0.0002344232271807902	1.0	0.0002344232271807902
Gene1109	0.0008187707387726796	False	1.0	0.0008187707387726796	False	0.0008187707387726796	1.0	0.0008187707387726796	1.0	0.0008187707387726796	1.0	0.0008187707387726796	1.0	0.0008187707387726796	1.0	0.0008187707387726796	1.0	0.0008187707387726796
Gene1110	0.1629364714850635	False	1.0	0.1629364714850635	False	0.1629364714850635	1.0	0.1629364714850635	1.0	0.1629364714850635	1.0	0.1629364714850635	1.0	0.1629364714850635	1.0	0.1629364714850635	1.0	0.1629364714850635
